Name,Team,Pos,Inn,rSZ,rCERA,rSB,rGDP,rARM,rGFP,rPM,rTS,DRS,ARM,DPR,RngR,ErrR,UZR,UZR/150,FRM,OAA,FRV,Def,NameASCII,PlayerId,MLBAMID
"Marcell Ozuna","MIA","LF",95.1,,,,,0,0,1,,1,-0.3592039942741394,,0.6706569790840149,0.08674689754843712,0.39819902181625366,15.086461177894048,,0,0,-0.64801220655622,"Marcell Ozuna",10324,542303
"Brett Eibner","- - -","RF",190,,,,,0,-1,2,,1,0.031148970127105713,,1.585610032081604,0.27147699892520905,1.8882389664649963,12.803563475608826,,1,0,-0.6481714097824173,"Brett Eibner",11369,518649
"Yuli Gurriel","HOU","1B",36,,,,0,,0,1,,1,,0,-0.06815250217914581,0.062422560062259436,-0.0057299500331282616,-0.4297462524846196,,0,0,-0.6604348561358981,"Yuli Gurriel",19198,493329
"Steven Souza Jr.","TBR","CF",15,,,,,0,0,-2,,-2,0.20408299565315247,,-0.6857249736785889,-0.7935579884797335,-1.2751969993114471,-40.16677513718605,,-1,-1,-0.6637282520160525,"Steven Souza Jr.",5667,519306
"Donovan Solano","NYY","3B",13,,,,0,,0,-1,,-1,,,0.3562520146369934,-0.7399498269660398,-0.3836979866027832,0,,-1,-1,-0.6675179443392787,"Donovan Solano",8623,456781
"Reid Brignac","ATL","2B",18.2,,,,0,,0,-1,,-1,,,0.1578879952430725,0.09920722339302301,0.25709500908851624,19.282125681638718,,-1,-1,-0.6700397631355244,"Reid Brignac",8380,458582
"Ben Gamel","- - -","RF",108,,,,,-1,0,-1,,-2,-0.6625080108642578,,0.5284725166857243,0.1215304977085907,-0.01250489056110382,-6.812653467059135,,0,0,-0.674652198047569,"Ben Gamel",12160,592325
"Erick Aybar","DET","3B",90,,,,0,,0,-2,,-2,,0.16413800418376923,-1.7090699672698975,0.599114079028368,-0.9458119422197342,-14.656386338174343,,-1,-1,-0.68150882867409,"Erick Aybar",4082,430947
"Colin Moran","HOU","3B",58,,,,0,,0,0,,0,,0.03826669976115227,0.2045540064573288,-0.37966329976916313,-0.13684329763054848,-4.535799301229417,,-1,-1,-0.6870277564634136,"Colin Moran",16909,592567
"Tyler Collins","DET","RF",49.2,,,,,-1,0,0,,-1,-0.7966039776802063,,-0.1446470022201538,0.037308501079678535,-0.9039419740438461,-29.26501914858818,,0,0,-0.6895530344999157,"Tyler Collins",12723,607385
"Jason Castro","HOU","1B",10.2,,,,0,,0,0,,0,,-0.08452829718589783,0.3102230131626129,0.08410072047263384,0.30979570746421814,18.97036231615964,,-1,-1,-0.6927141700649453,"Jason Castro",8722,488771
"Derek Dietrich","MIA","LF",42,,,,,0,0,0,,0,-0.30296599864959717,,0.04206480085849762,0.08184169977903366,-0.1790589988231659,-11.43108993768692,,-1,-1,-0.6939301557748601,"Derek Dietrich",10542,518618
"Jordan Patterson","COL","LF",7,,,,,0,0,0,,0,-0.3931950032711029,,-0.003121280111372471,0.01776434015482664,-0.378551903180778,-56.782785477116704,,-1,-1,-0.7120566705911991,"Jordan Patterson",15119,641958
"Andy Wilkins","MIL","1B",10.1,,,,0,,0,0,,-1,,,-0.4118430018424988,-0.7068697065114975,-1.1187100410461426,-167.8065061569214,,-1,-1,-0.7133379117260219,"Andy Wilkins",11251,519421
"Jedd Gyorko","STL","1B",64,,,,0,,0,0,,0,,0,0.12558400630950928,0.2100864052772522,0.33567100763320923,8.39177519083023,,0,0,-0.7136719264716045,"Jedd Gyorko",10816,576397
"Jon Jay","SDP","LF",46,,,,,0,0,-1,,-1,0.1873130053281784,,-0.827351987361908,0.1434864029288292,-0.4965520054101944,-6.714925045768419,,0,-1,-0.7148751838815602,"Jon Jay",5227,445055
"Taylor Motter","TBR","SS",57.1,,,,0,,0,0,,0,,-0.06783600151538849,-0.21997100114822388,-0.3892393037676811,-0.6770470291376114,-20.31141087412834,,-1,-1,-0.7173680667482072,"Taylor Motter",12399,600301
"Russell Martin","TOR","2B",2,,,,0,,0,0,,0,,,,,,,,-1,-1,-0.7358403494718999,"Russell Martin",4616,431145
"Jeimer Candelario","CHC","3B",22.1,,,,0,,0,1,,1,,,0.12926599383354187,-0.5967756984755397,-0.46751001477241516,-35.06325110793114,,-1,-1,-0.7382264734707815,"Jeimer Candelario",13621,600869
"Daniel Vogelbach","SEA","1B",25,,,,0,,0,0,,-1,,,0.002837460022419691,0.004580393841024488,0.007417850196361542,0,,-1,-1,-0.7383553331692152,"Daniel Vogelbach",14130,596129
"Victor Martinez","DET","1B",44,,,,0,,0,-1,,-1,,-0.025925900787115097,0.10314899682998657,0.1483571450226009,0.2255800999701023,7.113081676264604,,0,0,-0.7393254541916441,"Victor Martinez",393,400121
"Tony Wolters","COL","SS",6,,,,0,,-1,0,,-1,,0.11444400250911713,0.14862699806690216,-0.6922968304716051,-0.42922599613666534,-75.82829967141151,,-1,-1,-0.7429281992906416,"Tony Wolters",11470,547172
"Grégor Blanco","SFG","CF",126.2,,,,,0,0,0,,0,-0.6018360257148743,,0.03871560096740723,0.12697169929742813,-0.4361490309238434,-4.106587240329155,,-1,-1,-0.7484954546335889,"Gregor Blanco",3123,453923
"Ichiro Suzuki","MIA","RF",367,,,,,-2,-1,3,,0,-2.461479902267456,,1.7627500295639038,0.2853433033451438,-0.4133899211883545,-3.8578496128320694,,2,1,-0.7555413623820879,"Ichiro Suzuki",1101,400085
"Adam Duvall","CIN","RF",43.2,,,,,0,0,-2,,-2,-0.32180801033973694,,-1.4475300312042236,0.06362360157072544,-1.7057080566883087,-67.98665225505829,,0,-1,-0.7608977073738905,"Adam Duvall",10950,594807
"Jake Smolinski","OAK","RF",183,,,,,-1,-1,0,,-2,-1.4840699434280396,,-0.13507600128650665,0.1872369945049286,-1.4319091439247131,-6.025759402443381,,1,0,-0.766372037072672,"Jake Smolinski",5408,519295
"Ben Gamel","SEA","LF",15,,,,,-1,0,0,,-1,-0.5448690056800842,,-0.2625479996204376,0.04803689941763878,-0.7593800127506256,-35.28761304914951,,0,-1,-0.7733467970401612,"Ben Gamel",12160,592325
"Darrell Ceciliani","TOR","LF",61,,,,,0,0,-1,,-1,-0.08695629984140396,,-0.11326900124549866,0.04647180065512657,-0.15375349670648575,-4.135325504466891,,-1,-1,-0.7922233780901853,"Darrell Ceciliani",9954,571553
"Randal Grichuk","STL","RF",18,,,,,0,0,0,,0,-0.19901299476623535,,0.6374220252037048,-0.7997587947174907,-0.3613490015268326,-27.101175114512444,,-1,-1,-0.7941224316463349,"Randal Grichuk",10243,545341
"Scott Van Slyke","LAD","RF",74.1,,,,,-1,0,-1,,-2,-0.3553740084171295,,-0.41303399205207825,0.1162635013461113,-0.6521449983119965,-16.22567631304264,,0,0,-0.7941424751404269,"Scott Van Slyke",4365,475100
"Emmanuel Burriss","PHI","2B",32.2,,,,-1,,0,-1,,-2,,-0.7075420022010803,-0.8878870010375977,0.22812210768461227,-1.3673070073127747,-38.007600232958794,,-1,-2,-0.7947182758670743,"Emmanuel Burriss",2917,502034
"Francisco Cervelli","PIT","1B",9,,,,0,,0,-1,,-1,,,-0.2903989851474762,0.030953220324590802,-0.25944599509239197,-38.916899263858795,,-1,-1,-0.8009456575003473,"Francisco Cervelli",5275,465041
"Matt Szczur","CHC","LF",200.2,,,,,0,0,1,,1,1.1225999593734741,,1.5876100063323975,0.23267700523138046,2.942889928817749,31.155976148752067,,0,0,-0.8009725049083998,"Matt Szczur",11255,519333
"Darin Ruf","PHI","1B",63,,,,0,,0,-1,,-1,,,-1.2480000257492065,0.45473018661141396,-0.793271005153656,-9.153126982542185,,0,0,-0.8011911536961686,"Darin Ruf",9929,573131
"Jared Hoying","TEX","RF",36,,,,,0,0,-1,,-1,0.2950400114059448,,-0.5073000192642212,0.0634722001850605,-0.1487879753112793,-5.938839316368103,,0,-1,-0.8140239486858124,"Jared Hoying",10882,592419
"Destin Hood","MIA","LF",34,,,,,0,0,-1,,-1,0.05070149898529053,,0.052134498953819275,0.07036279886960983,0.17319849878549576,5.576216205954552,,-1,-1,-0.8217690028899534,"Destin Hood",9887,543329
"Mark Trumbo","BAL","LF",8,,,,,0,0,-1,,-1,-0.46641701459884644,,-0.5579739809036255,-0.8112841304391623,-1.8356769680976868,-172.65704870224,,-1,-1,-0.8290891389941344,"Mark Trumbo",6876,444432
"Bryce Brentz","BOS","LF",143,,,,,-1,0,-1,,-2,-0.7195670008659363,,-1.091439962387085,-0.09554150700569153,-1.9065470099449158,-14.790755026480731,,0,0,-0.8397835597017866,"Bryce Brentz",10607,518490
"Pat Valaika","COL","3B",12,,,,0,,1,-1,,0,,,-0.9286019802093506,-0.1675039827823639,-1.0961099863052368,-82.20824897289276,,-1,-1,-0.8412297999191494,"Pat Valaika",14885,642162
"Richie Shaffer","TBR","1B",77,,,,0,,0,0,,0,,0,0.45664098858833313,-0.63980902871117,-0.18316799402236938,-6.868799775838852,,0,0,-0.8461010493743492,"Richie Shaffer",13271,572128
"Jimmy Paredes","- - -","RF",134,,,,,1,0,1,,2,0.7360929846763611,,-0.44011498987674713,-0.5935988596174866,-0.2976210415363312,-1.2342955635375326,,0,0,-0.8464116115428493,"Jimmy Paredes",5481,517370
"Tony Kemp","HOU","2B",18,,,,0,,0,0,,0,,,0.15300999581813812,-0.6889065224677324,-0.5358960032463074,-40.19220024347305,,-1,-1,-0.8468016396468462,"Tony Kemp",14894,643393
"Chris Heisey","WSN","LF",124.1,,,,,0,0,-2,,-2,0.4014100134372711,,-1.6976900100708008,0.3199489861726761,-0.9763300120830536,-5.209346181088751,,0,-1,-0.8480180287790233,"Chris Heisey",3978,502317
"Brayan Peña","STL","C",19,0,0,-1,,,-1,,,-2,,,,,,,-0.25999999046325684,,-1,-0.8487442243049872,"Brayan Pena",3231,430910
"Deven Marrero","BOS","2B",18,,,,0,,0,-1,,-1,,,-0.1804330050945282,-0.6619014032185078,-0.8423349857330322,-63.17512392997742,,-1,-1,-0.8503563561812423,"Deven Marrero",13325,571918
"Julio Borbon","BAL","LF",19,,,,,0,0,-1,,-1,-0.32680198550224304,,-0.8186529874801636,0.03859409969300032,-1.1068609654903412,-47.17299863696098,,0,-1,-0.8606249892137599,"Julio Borbon",3209,474865
"Clint Robinson","WSN","LF",18,,,,,0,0,0,,0,-0.23897099494934082,,-0.3018699884414673,0.02972779981791973,-0.5111129879951477,-38.33347409963608,,-1,-1,-0.8637076681547258,"Clint Robinson",6908,519208
"Brad Miller","TBR","LF",6,,,,,0,0,-1,,-1,,,,,,,,-1,-1,-0.870364248040008,"Brad Miller",12775,543543
"David Freese","PIT","1B",341.1,,,,0,,-1,3,,2,,-0.20000000298023224,-0.39846399426460266,-0.11217300593852997,-0.7106369882822037,-6.170205523570378,,3,2,-0.8794322933598204,"David Freese",9549,501896
"Adalberto Mondesi","KCR","SS",19,,,,0,,0,-1,,-1,,,0.6620320081710815,-0.669763473328203,-0.007731399964541197,-1.1597099946811795,,-1,-1,-0.8838790427747909,"Adalberto Mondesi",13769,609275
"Darin Ruf","PHI","LF",86,,,,,0,0,0,,0,-0.20345300436019897,,-1.174839973449707,-0.20654738694429398,-1.5848429799079895,-37.309108539061114,,0,-1,-0.8934098212364828,"Darin Ruf",9929,573131
"Teoscar Hernández","HOU","LF",125.1,,,,,0,0,1,,1,0.036232899874448776,,-0.15735100209712982,0.11528940126299858,-0.005828898400068283,-0.2685979753732681,,-1,-1,-0.8985828920554186,"Teoscar Hernandez",13066,606192
"Justin Ruggiano","NYM","CF",42,,,,,0,0,-1,,-1,-0.05207499861717224,,0.7327669858932495,-0.2305015977472067,0.4501909911632538,9.200592679636818,,-1,-1,-0.8995317416397406,"Justin Ruggiano",7620,448605
"Rafael Ynoa","COL","LF",8,,,,,0,0,-1,,-1,-0.001128799980506301,,0.07019399851560593,-0.8141937954351306,-0.7451288176234812,-111.76932264352217,,-1,-1,-0.9058277143299123,"Rafael Ynoa",2832,501255
"Junior Lake","TOR","1B",5,,,,0,,0,0,,0,,,-0.5345180034637451,0.056841639103367925,-0.47767600417137146,-35.82570031285286,,-1,-1,-0.9078906843030125,"Junior Lake",4672,516809
"Danny Valencia","OAK","LF",8,,,,,0,0,-1,,-1,0.10234200209379196,,,,0.10234200209379196,15.351300314068794,,-1,-1,-0.9269199759851281,"Danny Valencia",6364,502143
"Nolan Reimold","BAL","RF",133,,,,,-1,-1,1,,-1,-1.366569995880127,,0.6259660124778748,0.16849439591169357,-0.5721099972724915,-3.5458991382302365,,0,0,-0.9284290153076985,"Nolan Reimold",3441,460099
"Ben Paulsen","COL","LF",30.2,,,,,0,0,-1,,-1,-0.08575940132141113,,-0.8678200244903564,0.02527640014886856,-0.9283024072647095,-76.05463564395905,,-1,-1,-0.9386790078755997,"Ben Paulsen",9741,572019
"Omar Infante","KCR","2B",335.2,,,,-1,,0,-3,,-4,,-1.1684499979019165,1.130660057067871,-0.6487630009651184,-0.6865580081939697,-2.9360115230083466,,-2,-1,-0.9392660255619736,"Omar Infante",1609,408299
"Steven Souza Jr.","TBR","RF",947.2,,,,,-2,-1,6,,3,-0.9853990077972412,,0.4759570062160492,0.451897993683815,-0.05754297971725464,0.022110737658835644,,5,4,-0.9497527147511398,"Steven Souza Jr.",5667,519306
"Joey Rickard","BAL","RF",293,,,,,-1,1,-4,,-4,-2.0104498863220215,,-2.147819995880127,0.4056819975376129,-3.7525899410247803,-13.950168089433149,,1,1,-0.9587976326454299,"Joey Rickard",13277,572073
"Christian Yelich","MIA","LF",1061,,,,,1,-1,2,,2,2.5481600761413574,,2.4158499240875244,0.4564089924097061,5.420420169830322,6.420496757015838,,3,2,-0.9640380726142128,"Christian Yelich",11477,592885
"Pablo Sandoval","BOS","3B",11,,,,0,,0,-1,,-1,,,-0.18635499477386475,-0.5588906826451421,-0.7452449798583984,-37.26224899291992,,-1,-1,-0.9716723309163813,"Pablo Sandoval",5409,467055
"Matt Carpenter","STL","3B",431,,,,0,,1,1,,3,,-0.14007100462913513,-1.9182699918746948,-1.5352040231227875,-3.593540996313095,-11.39032064633567,,-2,-2,-0.9749821397415098,"Matt Carpenter",8090,572761
"Ezequiel Carrera","TOR","CF",34,,,,,0,0,-3,,-3,-0.14169499278068542,,-0.25206199288368225,0.010126750217750669,-0.3836299926042557,-40.5410997569561,,-1,-1,-0.9799848166204543,"Ezequiel Carrera",9048,485567
"Cedric Hunter","PHI","RF",15,,,,,-1,0,-1,,-2,-0.3862130045890808,,-0.5165410041809082,0.04657140001654625,-0.8561820089817047,-81.43040090799332,,0,-1,-0.9925842124639277,"Cedric Hunter",2833,501986
"Alex Presley","- - -","LF",111.1,,,,,-1,0,-1,,-2,-0.8215029835700989,,0.21723849326372147,-0.11850519943982363,-0.7227696850895882,-9.034621063619852,,0,-1,-1.0004965752261796,"Alex Presley",5305,502100
"Charles Tilson","CHW","CF",4.1,,,,,0,0,0,,0,,,-0.19310399889945984,0.009859020123258233,-0.1832450032234192,-27.48675048351288,,-1,-1,-1.0020110138931737,"Charles Tilson",12983,605508
"Max Muncy","OAK","LF",9,,,,,0,0,-1,,-1,0.3157910108566284,,-0.23830200731754303,0.00477499992121011,0.0822640061378479,23.68432581424713,,-1,-1,-1.0041228803079947,"Max Muncy",13301,571970
"Jonathan Lucroy","MIL","1B",41,,,,0,,0,-1,,-1,,,-0.623432993888855,0.07026145746931434,-0.5531719923019409,-41.48789942264557,,-1,-1,-1.0185093827134613,"Jonathan Lucroy",7870,518960
"Curtis Granderson","NYM","LF",53.2,,,,,1,0,-1,,0,0.4653890132904053,,-0.8201239705085754,0.1017335020005703,-0.25300097465515137,-3.7593458380017957,,-1,-1,-1.0215088793184126,"Curtis Granderson",4747,434158
"Todd Frazier","CHW","1B",61,,,,0,,0,0,,0,,-0.019999999552965164,0.011232299730181694,0.13451515370979905,0.12574700638651848,5.2890421384397674,,-1,0,-1.0217794139353427,"Todd Frazier",785,453943
"Brandon Nimmo","NYM","LF",86.2,,,,,0,0,1,,1,-0.7050060033798218,,0.1929430067539215,-0.15645569562911987,-0.6685188040137291,-8.204455052812895,,0,-1,-1.0233294572469518,"Brandon Nimmo",12927,607043
"Tony Renda","CIN","RF",28.2,,,,,0,0,0,,0,-0.12242099642753601,,0.2683660089969635,0.07718009874224663,0.22312501072883606,1.1848054826259613,,0,-1,-1.0236178289332836,"Tony Renda",13443,573113
"José Peraza","CIN","2B",72,,,,0,,1,-1,,0,,-0.16260600090026855,0.48322299122810364,-0.25237779319286346,0.0682390034198761,1.4301000535488129,,-2,-2,-1.0273409394450306,"Jose Peraza",13593,606299
"Taylor Motter","TBR","RF",30,,,,,0,0,0,,0,-0.3153190016746521,,0.5515530109405518,0.034953800961375237,0.2711870074272156,19.86573040485382,,0,-1,-1.0291382589651314,"Taylor Motter",12399,600301
"Emilio Bonifácio","ATL","CF",8,,,,,0,0,-2,,-2,-0.05074070021510124,,-1.0064400434494019,0.009580379817634821,-1.0475957207381725,-157.13935811072588,,-1,-1,-1.0315137449788097,"Emilio Bonifacio",4054,466988
"Jared Hoying","TEX","LF",71,,,,,0,0,0,,0,-0.012767699547111988,,0.6000940203666687,-0.7827344201505184,-0.19540869910269976,-5.958018719684333,,-1,-1,-1.0393131718147555,"Jared Hoying",10882,592419
"Marco Hernández","BOS","2B",45,,,,0,,0,-1,,-1,,0.2571130096912384,-0.7729319930076599,-0.5097021702677011,-1.0255169570446014,-33.658030070364475,,-1,-1,-1.0458870990120759,"Marco Hernandez",13154,593523
"Cedric Hunter","PHI","LF",66.1,,,,,1,0,0,,1,0.2055629938840866,,-0.7430490255355835,0.1197768971323967,-0.41770900785923004,-7.832043897360563,,-1,-1,-1.051194820175581,"Cedric Hunter",2833,501986
"Ryan Rua","TEX","1B",169,,,,0,,-1,0,,-2,,-0.10152299702167511,-0.8439850211143494,-0.19507980160415173,-1.1405930072069168,-9.094015310208002,,1,0,-1.0626526976270836,"Ryan Rua",12409,607387
"Joe Mauer","MIN","1B",831.2,,,,0,,3,4,,7,,0.5740860104560852,-1.1506099700927734,2.303094044327736,1.7265660166740417,2.38259393923186,,8,8,-1.081141030423309,"Joe Mauer",1857,408045
"Dexter Fowler","CHC","CF",1027.1,,,,,0,0,0,,0,-0.2987090051174164,,1.3452399969100952,-0.8079229891300201,0.2386070191860199,-0.014501776161464641,,-2,-1,-1.0823464405524246,"Dexter Fowler",4062,451594
"Brock Holt","BOS","RF",23,,,,,0,0,-1,,-1,-0.2758199870586395,,-0.2697780132293701,0.027276800014078617,-0.5183219909667969,-31.978649646043777,,-1,-1,-1.0883973167645082,"Brock Holt",9345,571788
"Stephen Piscotty","STL","CF",71,,,,,0,0,-1,,-1,0.8110340237617493,,-1.4961700439453125,0.06744249910116196,-0.6176859736442566,-15.408540570310183,,-1,-1,-1.0933786437872446,"Stephen Piscotty",13367,572039
"Stephen Cardullo","COL","1B",91.2,,,,0,,-1,1,,0,,-0.17382100224494934,0.2516539990901947,-0.38460300862789154,-0.306770995259285,-4.85746455104912,,0,0,-1.1068107516440022,"Stephen Cardullo",11204,506924
"Trayce Thompson","LAD","RF",192.2,,,,,2,0,0,,2,0.9466379880905151,,0.30889201164245605,-0.3730810061097145,0.8824491873383522,9.500661864876747,,0,0,-1.1091321900980355,"Trayce Thompson",9952,572204
"Alen Hanson","PIT","2B",46.2,,,,0,,0,-2,,-2,,0.5195299983024597,-0.8086619973182678,-0.8476980030536652,-1.1368300318717957,-52.37231366336346,,-2,-1,-1.1133953998878428,"Alen Hanson",12926,593700
"Alexi Amarista","SDP","2B",166.2,,,,-1,,0,-3,,-4,,0.16016800701618195,-1.0332399606704712,0.3362649977207184,-0.5368050187826157,-3.56513163497468,,-2,-2,-1.1162026761075563,"Alexi Amarista",9063,506560
"Charlie Culberson","LAD","3B",15,,,,0,,0,0,,0,,,0.07080569863319397,-0.5780623201280832,-0.5072569847106934,-38.044273853302,,-2,-1,-1.1234893748736177,"Charlie Culberson",3298,518586
"Travis Jankowski","SDP","LF",36.2,,,,,0,0,2,,2,-0.6937580108642578,,1.1244499683380127,-0.7541326060891151,-0.32343602180480957,-14.90626573562622,,-1,-1,-1.1379464248452584,"Travis Jankowski",13768,608671
"Daniel Murphy","WSN","3B",9,,,,0,,0,-1,,-1,,,-0.6501010060310364,-0.6594640999101102,-1.309559941291809,-196.43399119377136,,-2,-1,-1.1433683946648192,"Daniel Murphy",4316,502517
"Tyler Saladino","CHW","3B",88.1,,,,0,,0,-1,,-1,,0.4324040114879608,0.7787259817123413,-1.3839022144675255,-0.17276999354362488,-1.668256724422628,,-2,-1,-1.145100202377527,"Tyler Saladino",10807,573135
"Jake Elmore","MIL","3B",24,,,,0,,0,0,,0,,-0.02159539982676506,0.10579799860715866,-1.2943969145417213,-1.2101953439414501,-59.8349109524861,,-2,-2,-1.1563868517232772,"Jake Elmore",7290,518653
"Ángel Pagán","SFG","CF",36,,,,,0,0,-2,,-2,-0.034737300127744675,,-1.034909963607788,0.05026540160179138,-1.0193863026797771,-30.8421188313514,,-1,-1,-1.1585718602740733,"Angel Pagan",2918,434636
"Tyler Holt","CIN","RF",99.1,,,,,-1,-1,-2,,-4,-1.3752800226211548,,-0.26762500405311584,-0.20552508905529976,-1.848429024219513,-34.75005875031154,,0,-1,-1.17823811011464,"Tyler Holt",11391,534627
"Chris Coghlan","OAK","2B",130,,,,0,,0,0,,0,,0.501587986946106,-1.1848399639129639,0.7344589829444885,0.05120199918746948,0.7428623903962905,,-2,-1,-1.1856087971757203,"Chris Coghlan",6878,458085
"Yolmer Sánchez","CHW","SS",29,,,,0,,0,-2,,-2,,0.14918400347232819,-0.8545659780502319,0.21936760656535625,-0.4860139936208725,-29.2734997967879,,-2,-1,-1.190275807349289,"Yolmer Sanchez",11602,570560
"Drew Stubbs","- - -","RF",86,,,,,0,0,-1,,-1,-0.8029760122299194,,-0.27049800753593445,0.10628589987754822,-0.9671880155801773,-12.001974555926445,,-1,-1,-1.1906753309126143,"Drew Stubbs",9328,453211
"Chris Herrmann","ARI","RF",21.2,,,,,0,0,-1,,-1,0.5869939923286438,,0.2781969904899597,-0.7807531859725714,0.08443796634674072,-3.1155265867710114,,-1,-1,-1.2086040238041058,"Chris Herrmann",9284,543302
"Logan Schafer","MIN","RF",52,,,,,-1,0,-1,,-2,0.5574160218238831,,-0.3556010127067566,0.06091040186583996,0.2627260088920593,3.1039286511284967,,-1,-1,-1.2094415379578045,"Logan Schafer",7937,502582
"Enrique Hernández","LAD","2B",49,,,,0,,0,-3,,-3,,,-0.5414779782295227,0.32744910940527916,-0.214028999209404,-5.3507249802351,,-2,-1,-1.2174374943489867,"Enrique Hernandez",10472,571771
"Michael Martinez","- - -","RF",68,,,,,1,-1,2,,2,1.3657255247235298,,-0.2256850004196167,0.10550029948353767,1.2455405220389366,38.96868236362934,,-2,-1,-1.2181845373433937,"Michael Martinez",7358,492841
"T.J. Rivera","NYM","3B",49,,,,0,,0,-1,,-1,,0.03826669976115227,-0.046598900109529495,-1.818357229232788,-1.8266932554543018,-45.90649825986475,,-2,-1,-1.2191356406517202,"T.J. Rivera",12495,608061
"Junior Lake","TOR","RF",93,,,,,-1,0,0,,-1,-0.7537609934806824,,-0.22976499795913696,-0.21094109863042831,-1.194467008113861,-22.006383538246155,,-1,-1,-1.2193924520134942,"Junior Lake",4672,516809
"Chris Coghlan","- - -","RF",114.1,,,,,-1,-1,1,,-1,-1.7820530086755753,,-0.25257990369573236,0.14988159947097301,-1.8847505152225494,-12.905803671025712,,0,-1,-1.224411513951465,"Chris Coghlan",6878,458085
"Josh Donaldson","TOR","3B",1188,,,,-1,,-4,7,,-1,,-0.4408699870109558,4.940070152282715,-1.8294101357460022,2.6697900891304016,3.63346925896147,,-4,-3,-1.2429053579862281,"Josh Donaldson",5038,518626
